category_id,buy_1201,buy_1202,buy_delta,contribution
79451,1.0,0.0,-1.0,-0.0010384215991692627
72526,2.0,1.0,-1.0,-0.0010384215991692627
140361,1.0,0.0,-1.0,-0.0010384215991692627
65362,1.0,0.0,-1.0,-0.0010384215991692627
27522,1.0,0.0,-1.0,-0.0010384215991692627
5086533,1.0,0.0,-1.0,-0.0010384215991692627
5101577,1.0,0.0,-1.0,-0.0010384215991692627
2748804,1.0,0.0,-1.0,-0.0010384215991692627
2740569,3.0,2.0,-1.0,-0.0010384215991692627
2737340,1.0,0.0,-1.0,-0.0010384215991692627
2753808,2.0,0.0,-2.0,-0.0020768431983385254
4468927,3.0,1.0,-2.0,-0.0020768431983385254
5063923,6.0,4.0,-2.0,-0.0020768431983385254
4412497,2.0,0.0,-2.0,-0.0020768431983385254
4398560,2.0,0.0,-2.0,-0.0020768431983385254
728641,2.0,0.0,-2.0,-0.0020768431983385254
4476428,2.0,0.0,-2.0,-0.0020768431983385254
3829657,2.0,0.0,-2.0,-0.0020768431983385254
4653800,2.0,0.0,-2.0,-0.0020768431983385254
3880463,6.0,4.0,-2.0,-0.0020768431983385254
3870839,2.0,0.0,-2.0,-0.0020768431983385254
886203,9.0,7.0,-2.0,-0.0020768431983385254
4360192,2.0,0.0,-2.0,-0.0020768431983385254
4310023,3.0,1.0,-2.0,-0.0020768431983385254
4298764,2.0,0.0,-2.0,-0.0020768431983385254
715487,2.0,0.0,-2.0,-0.0020768431983385254
703717,2.0,0.0,-2.0,-0.0020768431983385254
1019260,2.0,0.0,-2.0,-0.0020768431983385254
651666,3.0,1.0,-2.0,-0.0020768431983385254
1014564,2.0,0.0,-2.0,-0.0020768431983385254
4236628,3.0,1.0,-2.0,-0.0020768431983385254
992700,2.0,0.0,-2.0,-0.0020768431983385254
876318,3.0,1.0,-2.0,-0.0020768431983385254
4160459,2.0,0.0,-2.0,-0.0020768431983385254
4156438,2.0,0.0,-2.0,-0.0020768431983385254
4167958,3.0,1.0,-2.0,-0.0020768431983385254
4544743,2.0,0.0,-2.0,-0.0020768431983385254
1391195,2.0,0.0,-2.0,-0.0020768431983385254
4580532,3.0,1.0,-2.0,-0.0020768431983385254
3937192,2.0,0.0,-2.0,-0.0020768431983385254
3947859,2.0,0.0,-2.0,-0.0020768431983385254
1286537,3.0,1.0,-2.0,-0.0020768431983385254
3990760,2.0,0.0,-2.0,-0.0020768431983385254
3993644,2.0,0.0,-2.0,-0.0020768431983385254
1331853,2.0,0.0,-2.0,-0.0020768431983385254
1084665,2.0,0.0,-2.0,-0.0020768431983385254
1231891,3.0,1.0,-2.0,-0.0020768431983385254
4119922,2.0,0.0,-2.0,-0.0020768431983385254
4112095,2.0,0.0,-2.0,-0.0020768431983385254
3904106,5.0,3.0,-2.0,-0.0020768431983385254
1345364,2.0,0.0,-2.0,-0.0020768431983385254
1462446,2.0,0.0,-2.0,-0.0020768431983385254
3963773,2.0,0.0,-2.0,-0.0020768431983385254
3897299,2.0,0.0,-2.0,-0.0020768431983385254
411153,21.0,19.0,-2.0,-0.0020768431983385254
3435808,4.0,2.0,-2.0,-0.0020768431983385254
4830058,2.0,0.0,-2.0,-0.0020768431983385254
2164274,2.0,0.0,-2.0,-0.0020768431983385254
2191219,2.0,0.0,-2.0,-0.0020768431983385254
2154669,2.0,0.0,-2.0,-0.0020768431983385254
3264833,3.0,1.0,-2.0,-0.0020768431983385254
2136933,2.0,0.0,-2.0,-0.0020768431983385254
2113224,2.0,0.0,-2.0,-0.0020768431983385254
1998227,2.0,0.0,-2.0,-0.0020768431983385254
3320579,4.0,2.0,-2.0,-0.0020768431983385254
2194744,5.0,3.0,-2.0,-0.0020768431983385254
2202384,2.0,0.0,-2.0,-0.0020768431983385254
3253210,3.0,1.0,-2.0,-0.0020768431983385254
3742652,3.0,1.0,-2.0,-0.0020768431983385254
1669167,7.0,5.0,-2.0,-0.0020768431983385254
1729993,5.0,3.0,-2.0,-0.0020768431983385254
476283,5.0,3.0,-2.0,-0.0020768431983385254
1672064,3.0,1.0,-2.0,-0.0020768431983385254
1508018,3.0,1.0,-2.0,-0.0020768431983385254
1609467,3.0,1.0,-2.0,-0.0020768431983385254
1615537,2.0,0.0,-2.0,-0.0020768431983385254
3787157,2.0,0.0,-2.0,-0.0020768431983385254
3776866,21.0,19.0,-2.0,-0.0020768431983385254
1521931,5.0,3.0,-2.0,-0.0020768431983385254
1422474,3.0,1.0,-2.0,-0.0020768431983385254
3833754,2.0,0.0,-2.0,-0.0020768431983385254
5099474,2.0,0.0,-2.0,-0.0020768431983385254
2865017,2.0,0.0,-2.0,-0.0020768431983385254
2818202,2.0,0.0,-2.0,-0.0020768431983385254
2923285,6.0,4.0,-2.0,-0.0020768431983385254
2935574,2.0,0.0,-2.0,-0.0020768431983385254
165035,2.0,0.0,-2.0,-0.0020768431983385254
2633883,2.0,0.0,-2.0,-0.0020768431983385254
2627103,2.0,0.0,-2.0,-0.0020768431983385254
2644484,4.0,2.0,-2.0,-0.0020768431983385254
171529,5.0,3.0,-2.0,-0.0020768431983385254
119741,3.0,1.0,-2.0,-0.0020768431983385254
105137,2.0,0.0,-2.0,-0.0020768431983385254
2846152,3.0,1.0,-2.0,-0.0020768431983385254
2800021,2.0,0.0,-2.0,-0.0020768431983385254
2425725,2.0,0.0,-2.0,-0.0020768431983385254
3076855,2.0,0.0,-2.0,-0.0020768431983385254
2316980,2.0,0.0,-2.0,-0.0020768431983385254
2432451,2.0,0.0,-2.0,-0.0020768431983385254
2462567,6.0,4.0,-2.0,-0.0020768431983385254
2972679,3.0,1.0,-2.0,-0.0020768431983385254
245030,4.0,2.0,-2.0,-0.0020768431983385254
4901188,4.0,2.0,-2.0,-0.0020768431983385254
4897718,4.0,2.0,-2.0,-0.0020768431983385254
3081594,2.0,0.0,-2.0,-0.0020768431983385254
3130892,2.0,0.0,-2.0,-0.0020768431983385254
3132593,2.0,0.0,-2.0,-0.0020768431983385254
2276883,2.0,0.0,-2.0,-0.0020768431983385254
362151,2.0,0.0,-2.0,-0.0020768431983385254
2026907,2.0,0.0,-2.0,-0.0020768431983385254
3441583,7.0,5.0,-2.0,-0.0020768431983385254
3496816,2.0,0.0,-2.0,-0.0020768431983385254
1780495,2.0,0.0,-2.0,-0.0020768431983385254
2979796,4.0,2.0,-2.0,-0.0020768431983385254
2448593,2.0,0.0,-2.0,-0.0020768431983385254
2548944,3.0,1.0,-2.0,-0.0020768431983385254
2281156,3.0,1.0,-2.0,-0.0020768431983385254
2272151,2.0,0.0,-2.0,-0.0020768431983385254
2158870,3.0,1.0,-2.0,-0.0020768431983385254
3225747,2.0,0.0,-2.0,-0.0020768431983385254
3220984,3.0,1.0,-2.0,-0.0020768431983385254
2311290,6.0,3.0,-3.0,-0.003115264797507788
3138705,4.0,1.0,-3.0,-0.003115264797507788
2355072,24.0,21.0,-3.0,-0.003115264797507788
2786309,3.0,0.0,-3.0,-0.003115264797507788
4962280,7.0,4.0,-3.0,-0.003115264797507788
2321836,6.0,3.0,-3.0,-0.003115264797507788
2591545,3.0,0.0,-3.0,-0.003115264797507788
2685357,3.0,0.0,-3.0,-0.003115264797507788
4152994,3.0,0.0,-3.0,-0.003115264797507788
1127566,5.0,2.0,-3.0,-0.003115264797507788
4129924,3.0,0.0,-3.0,-0.003115264797507788
937781,3.0,0.0,-3.0,-0.003115264797507788
874415,6.0,3.0,-3.0,-0.003115264797507788
4497044,3.0,0.0,-3.0,-0.003115264797507788
4540978,4.0,1.0,-3.0,-0.003115264797507788
3860845,5.0,2.0,-3.0,-0.003115264797507788
74446,4.0,1.0,-3.0,-0.003115264797507788
144028,3.0,0.0,-3.0,-0.003115264797507788
551706,5.0,2.0,-3.0,-0.003115264797507788
2342116,8.0,5.0,-3.0,-0.003115264797507788
339305,5.0,2.0,-3.0,-0.003115264797507788
3902231,4.0,1.0,-3.0,-0.003115264797507788
3973395,3.0,0.0,-3.0,-0.003115264797507788
582243,4.0,1.0,-3.0,-0.003115264797507788
2951233,6.0,3.0,-3.0,-0.003115264797507788
5030562,3.0,0.0,-3.0,-0.003115264797507788
2626421,4.0,1.0,-3.0,-0.003115264797507788
154040,10.0,7.0,-3.0,-0.003115264797507788
3724091,3.0,0.0,-3.0,-0.003115264797507788
3757435,3.0,0.0,-3.0,-0.003115264797507788
4756105,67.0,64.0,-3.0,-0.003115264797507788
3312150,3.0,0.0,-3.0,-0.003115264797507788
1787510,19.0,16.0,-3.0,-0.003115264797507788
3500710,5.0,2.0,-3.0,-0.003115264797507788
3637084,7.0,4.0,-3.0,-0.003115264797507788
2204852,3.0,0.0,-3.0,-0.003115264797507788
3624696,7.0,4.0,-3.0,-0.003115264797507788
3100759,3.0,0.0,-3.0,-0.003115264797507788
2314022,5.0,2.0,-3.0,-0.003115264797507788
3015852,4.0,1.0,-3.0,-0.003115264797507788
5041153,4.0,1.0,-3.0,-0.003115264797507788
3814016,3.0,0.0,-3.0,-0.003115264797507788
3794706,3.0,0.0,-3.0,-0.003115264797507788
1429156,4.0,1.0,-3.0,-0.003115264797507788
4145813,76.0,72.0,-4.0,-0.004153686396677051
4684862,4.0,0.0,-4.0,-0.004153686396677051
1421972,4.0,0.0,-4.0,-0.004153686396677051
1050007,5.0,1.0,-4.0,-0.004153686396677051
722945,5.0,1.0,-4.0,-0.004153686396677051
888094,4.0,0.0,-4.0,-0.004153686396677051
739426,5.0,1.0,-4.0,-0.004153686396677051
4606718,9.0,5.0,-4.0,-0.004153686396677051
4470576,6.0,2.0,-4.0,-0.004153686396677051
1008362,5.0,1.0,-4.0,-0.004153686396677051
4170419,16.0,12.0,-4.0,-0.004153686396677051
1308457,4.0,0.0,-4.0,-0.004153686396677051
4995985,4.0,0.0,-4.0,-0.004153686396677051
4719814,25.0,21.0,-4.0,-0.004153686396677051
3208959,4.0,0.0,-4.0,-0.004153686396677051
1568197,11.0,7.0,-4.0,-0.004153686396677051
4697972,13.0,9.0,-4.0,-0.004153686396677051
3141832,5.0,1.0,-4.0,-0.004153686396677051
2832009,6.0,2.0,-4.0,-0.004153686396677051
2558244,7.0,3.0,-4.0,-0.004153686396677051
4750127,5.0,1.0,-4.0,-0.004153686396677051
3836451,5.0,1.0,-4.0,-0.004153686396677051
4462359,18.0,13.0,-5.0,-0.005192107995846314
1449177,12.0,7.0,-5.0,-0.005192107995846314
2331312,6.0,1.0,-5.0,-0.005192107995846314
1789614,9.0,4.0,-5.0,-0.005192107995846314
1834026,16.0,11.0,-5.0,-0.005192107995846314
384755,8.0,3.0,-5.0,-0.005192107995846314
3158249,19.0,14.0,-5.0,-0.005192107995846314
146830,5.0,0.0,-5.0,-0.005192107995846314
1567637,12.0,6.0,-6.0,-0.006230529595015576
903809,31.0,24.0,-7.0,-0.007268951194184839
1859277,13.0,6.0,-7.0,-0.007268951194184839
431452,10.0,3.0,-7.0,-0.007268951194184839
4794845,8.0,1.0,-7.0,-0.007268951194184839
4784134,9.0,2.0,-7.0,-0.007268951194184839
149192,28.0,21.0,-7.0,-0.007268951194184839
2440115,12.0,4.0,-8.0,-0.008307372793354102
4690421,15.0,6.0,-9.0,-0.009345794392523364
1973012,18.0,9.0,-9.0,-0.009345794392523364
3407883,12.0,3.0,-9.0,-0.009345794392523364
1516409,26.0,16.0,-10.0,-0.010384215991692628
2520377,36.0,20.0,-16.0,-0.016614745586708203
267209,20.0,4.0,-16.0,-0.016614745586708203
